session_id,bin_sec,bin_min,n_cdp,entropy,conference
2021_05_20_ABI_S6,540,9.0,3,0.9182958340544896,2021ABI
2021_05_20_ABI_S6,1620,27.0,1,0.0,2021ABI
2021_05_20_ABI_S6,1800,30.0,1,0.0,2021ABI
2021_05_20_ABI_S6,1980,33.0,1,0.0,2021ABI
2021_05_20_ABI_S6,3240,54.0,1,0.0,2021ABI
2021_05_20_ABI_S6,3600,60.0,1,0.0,2021ABI
2021_05_20_ABI_S6,4140,69.0,3,0.9182958340544896,2021ABI
2021_05_20_ABI_S6,4320,72.0,2,0.0,2021ABI
2021_05_20_ABI_S7,0,0.0,7,0.9852281360342516,2021ABI
2021_05_20_ABI_S7,180,3.0,5,0.9709505944546686,2021ABI
2021_05_20_ABI_S7,360,6.0,1,0.0,2021ABI
2021_05_20_ABI_S7,540,9.0,2,0.0,2021ABI
2021_05_20_ABI_S7,720,12.0,3,0.0,2021ABI
2021_05_20_ABI_S7,2520,42.0,1,0.0,2021ABI
2021_05_20_ABI_S7,3060,51.0,1,0.0,2021ABI
2021_05_20_ABI_S7,3420,57.0,3,0.9182958340544896,2021ABI
2021_05_20_ABI_S7,3600,60.0,1,0.0,2021ABI
2021_05_20_ABI_S7,3780,63.0,1,0.0,2021ABI
2021_05_20_ABI_S7,3960,66.0,2,1.0,2021ABI
2021_05_20_ABI_S7,4140,69.0,3,0.9182958340544896,2021ABI
2021_05_20_ABI_S7,4320,72.0,1,0.0,2021ABI
2021_05_20_ABI_S8,0,0.0,8,0.9544340029249649,2021ABI
2021_05_20_ABI_S8,180,3.0,5,0.7219280948873623,2021ABI
2021_05_20_ABI_S8,360,6.0,9,0.5032583347756457,2021ABI
2021_05_20_ABI_S8,540,9.0,1,0.0,2021ABI
2021_05_20_ABI_S8,720,12.0,3,0.0,2021ABI
2021_05_20_ABI_S8,900,15.0,1,0.0,2021ABI
2021_05_20_ABI_S8,1800,30.0,1,0.0,2021ABI
2021_05_20_ABI_S8,2880,48.0,1,0.0,2021ABI
2021_05_20_ABI_S8,3240,54.0,8,1.0,2021ABI
2021_05_20_ABI_S8,3600,60.0,7,0.0,2021ABI
2021_05_20_ABI_S8,3780,63.0,3,0.9182958340544896,2021ABI
2021_05_20_ABI_S8,4140,69.0,2,1.0,2021ABI
2021_05_20_ABI_S8,4320,72.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S1,0,0.0,6,0.0,2021ABI
2021_05_21_ABI_S1,180,3.0,4,0.0,2021ABI
2021_05_21_ABI_S1,360,6.0,2,0.0,2021ABI
2021_05_21_ABI_S1,540,9.0,7,0.0,2021ABI
2021_05_21_ABI_S1,900,15.0,1,0.0,2021ABI
2021_05_21_ABI_S1,1800,30.0,2,1.0,2021ABI
2021_05_21_ABI_S1,2520,42.0,10,0.9709505944546686,2021ABI
2021_05_21_ABI_S1,3060,51.0,6,0.0,2021ABI
2021_05_21_ABI_S1,3600,60.0,2,1.0,2021ABI
2021_05_21_ABI_S1,3780,63.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S1,4320,72.0,2,1.0,2021ABI
2021_05_21_ABI_S1,4500,75.0,7,0.8699155297736259,2021ABI
2021_05_21_ABI_S1,4680,78.0,1,0.0,2021ABI
2021_05_21_ABI_S10,0,0.0,6,0.6500224216483541,2021ABI
2021_05_21_ABI_S10,180,3.0,1,0.0,2021ABI
2021_05_21_ABI_S10,360,6.0,3,0.0,2021ABI
2021_05_21_ABI_S10,540,9.0,7,0.9852281360342516,2021ABI
2021_05_21_ABI_S10,720,12.0,2,1.0,2021ABI
2021_05_21_ABI_S10,900,15.0,7,0.5916727785823275,2021ABI
2021_05_21_ABI_S10,1620,27.0,2,0.0,2021ABI
2021_05_21_ABI_S10,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S10,1980,33.0,1,0.0,2021ABI
2021_05_21_ABI_S10,2160,36.0,2,0.0,2021ABI
2021_05_21_ABI_S10,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S10,2880,48.0,5,0.9709505944546686,2021ABI
2021_05_21_ABI_S10,3060,51.0,3,0.0,2021ABI
2021_05_21_ABI_S10,3240,54.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S10,3600,60.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S10,3780,63.0,3,0.0,2021ABI
2021_05_21_ABI_S11,0,0.0,2,0.0,2021ABI
2021_05_21_ABI_S11,360,6.0,1,0.0,2021ABI
2021_05_21_ABI_S11,540,9.0,4,0.0,2021ABI
2021_05_21_ABI_S11,900,15.0,3,0.0,2021ABI
2021_05_21_ABI_S11,1080,18.0,2,0.0,2021ABI
2021_05_21_ABI_S11,1440,24.0,1,0.0,2021ABI
2021_05_21_ABI_S11,2340,39.0,2,0.0,2021ABI
2021_05_21_ABI_S11,2520,42.0,1,0.0,2021ABI
2021_05_21_ABI_S11,2700,45.0,1,0.0,2021ABI
2021_05_21_ABI_S11,2880,48.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S11,3060,51.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S11,3240,54.0,6,0.920619835714305,2021ABI
2021_05_21_ABI_S11,3600,60.0,2,1.0,2021ABI
2021_05_21_ABI_S11,3780,63.0,1,0.0,2021ABI
2021_05_21_ABI_S12,0,0.0,12,1.0,2021ABI
2021_05_21_ABI_S12,180,3.0,1,0.0,2021ABI
2021_05_21_ABI_S12,360,6.0,2,0.0,2021ABI
2021_05_21_ABI_S12,540,9.0,2,0.0,2021ABI
2021_05_21_ABI_S12,1620,27.0,1,0.0,2021ABI
2021_05_21_ABI_S12,2520,42.0,7,0.5916727785823275,2021ABI
2021_05_21_ABI_S12,2700,45.0,1,0.0,2021ABI
2021_05_21_ABI_S12,2880,48.0,6,1.0,2021ABI
2021_05_21_ABI_S12,3060,51.0,5,0.0,2021ABI
2021_05_21_ABI_S12,3240,54.0,3,0.0,2021ABI
2021_05_21_ABI_S12,3420,57.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S12,3600,60.0,14,0.9852281360342516,2021ABI
2021_05_21_ABI_S12,3780,63.0,2,0.0,2021ABI
2021_05_21_ABI_S13,0,0.0,2,0.0,2021ABI
2021_05_21_ABI_S13,180,3.0,5,0.0,2021ABI
2021_05_21_ABI_S13,360,6.0,10,0.7219280948873623,2021ABI
2021_05_21_ABI_S13,720,12.0,1,0.0,2021ABI
2021_05_21_ABI_S13,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S13,1980,33.0,1,0.0,2021ABI
2021_05_21_ABI_S13,3240,54.0,1,0.0,2021ABI
2021_05_21_ABI_S13,3600,60.0,6,0.7896900821428474,2021ABI
2021_05_21_ABI_S13,3780,63.0,6,0.6500224216483541,2021ABI
2021_05_21_ABI_S14,0,0.0,11,0.9456603046006402,2021ABI
2021_05_21_ABI_S14,180,3.0,2,1.0,2021ABI
2021_05_21_ABI_S14,360,6.0,1,0.0,2021ABI
2021_05_21_ABI_S14,720,12.0,1,0.0,2021ABI
2021_05_21_ABI_S14,1260,21.0,1,0.0,2021ABI
2021_05_21_ABI_S14,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S14,2160,36.0,1,0.0,2021ABI
2021_05_21_ABI_S14,2340,39.0,3,0.0,2021ABI
2021_05_21_ABI_S14,3240,54.0,6,0.920619835714305,2021ABI
2021_05_21_ABI_S14,3600,60.0,5,0.9709505944546686,2021ABI
2021_05_21_ABI_S14,3780,63.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S15,0,0.0,3,0.9999999999999999,2021ABI
2021_05_21_ABI_S15,540,9.0,5,0.9709505944546686,2021ABI
2021_05_21_ABI_S15,720,12.0,5,0.8649735207179271,2021ABI
2021_05_21_ABI_S15,1620,27.0,1,0.0,2021ABI
2021_05_21_ABI_S15,2340,39.0,2,0.0,2021ABI
2021_05_21_ABI_S15,2520,42.0,2,0.0,2021ABI
2021_05_21_ABI_S15,2700,45.0,2,0.0,2021ABI
2021_05_21_ABI_S15,3060,51.0,8,0.5435644431995964,2021ABI
2021_05_21_ABI_S15,3600,60.0,1,0.0,2021ABI
2021_05_21_ABI_S15,3780,63.0,1,0.0,2021ABI
2021_05_21_ABI_S15,3960,66.0,1,0.0,2021ABI
2021_05_21_ABI_S16,0,0.0,10,0.4689955935892812,2021ABI
2021_05_21_ABI_S16,180,3.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S16,540,9.0,2,0.0,2021ABI
2021_05_21_ABI_S16,720,12.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S16,900,15.0,6,1.0,2021ABI
2021_05_21_ABI_S16,1260,21.0,1,0.0,2021ABI
2021_05_21_ABI_S16,1980,33.0,2,1.0,2021ABI
2021_05_21_ABI_S16,2160,36.0,1,0.0,2021ABI
2021_05_21_ABI_S16,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S16,2700,45.0,2,0.0,2021ABI
2021_05_21_ABI_S16,3060,51.0,6,0.9182958340544896,2021ABI
2021_05_21_ABI_S16,3240,54.0,2,0.0,2021ABI
2021_05_21_ABI_S16,3420,57.0,1,0.0,2021ABI
2021_05_21_ABI_S16,3600,60.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S16,3780,63.0,2,0.0,2021ABI
2021_05_21_ABI_S2,0,0.0,8,0.9544340029249649,2021ABI
2021_05_21_ABI_S2,180,3.0,2,1.0,2021ABI
2021_05_21_ABI_S2,360,6.0,1,0.0,2021ABI
2021_05_21_ABI_S2,1080,18.0,1,0.0,2021ABI
2021_05_21_ABI_S2,1260,21.0,1,0.0,2021ABI
2021_05_21_ABI_S2,1440,24.0,1,0.0,2021ABI
2021_05_21_ABI_S2,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S2,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S2,3600,60.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S2,3780,63.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S2,3960,66.0,3,0.0,2021ABI
2021_05_21_ABI_S2,4140,69.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S2,4500,75.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S2,4680,78.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S3,0,0.0,13,0.7816596645276667,2021ABI
2021_05_21_ABI_S3,180,3.0,3,0.0,2021ABI
2021_05_21_ABI_S3,360,6.0,1,0.0,2021ABI
2021_05_21_ABI_S3,540,9.0,1,0.0,2021ABI
2021_05_21_ABI_S3,720,12.0,1,0.0,2021ABI
2021_05_21_ABI_S3,900,15.0,1,0.0,2021ABI
2021_05_21_ABI_S3,1440,24.0,2,0.0,2021ABI
2021_05_21_ABI_S3,1800,30.0,2,0.0,2021ABI
2021_05_21_ABI_S3,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S3,2520,42.0,1,0.0,2021ABI
2021_05_21_ABI_S3,2880,48.0,1,0.0,2021ABI
2021_05_21_ABI_S3,3060,51.0,2,1.0,2021ABI
2021_05_21_ABI_S3,3240,54.0,1,0.0,2021ABI
2021_05_21_ABI_S3,3600,60.0,4,0.9463946303571861,2021ABI
2021_05_21_ABI_S3,4500,75.0,2,1.0,2021ABI
2021_05_21_ABI_S4,0,0.0,2,1.0,2021ABI
2021_05_21_ABI_S4,180,3.0,2,0.0,2021ABI
2021_05_21_ABI_S4,360,6.0,1,0.0,2021ABI
2021_05_21_ABI_S4,720,12.0,7,0.0,2021ABI
2021_05_21_ABI_S4,900,15.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S4,1080,18.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S4,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S4,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S4,3600,60.0,1,0.0,2021ABI
2021_05_21_ABI_S4,3780,63.0,2,1.0,2021ABI
2021_05_21_ABI_S4,3960,66.0,1,0.0,2021ABI
2021_05_21_ABI_S4,4140,69.0,1,0.0,2021ABI
2021_05_21_ABI_S4,4320,72.0,1,0.0,2021ABI
2021_05_21_ABI_S4,4500,75.0,1,0.0,2021ABI
2021_05_21_ABI_S5,0,0.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S5,360,6.0,3,0.0,2021ABI
2021_05_21_ABI_S5,540,9.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S5,900,15.0,10,0.7219280948873623,2021ABI
2021_05_21_ABI_S5,1080,18.0,1,0.0,2021ABI
2021_05_21_ABI_S5,2520,42.0,2,0.0,2021ABI
2021_05_21_ABI_S5,2700,45.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S5,2880,48.0,1,0.0,2021ABI
2021_05_21_ABI_S5,3060,51.0,3,0.0,2021ABI
2021_05_21_ABI_S5,3240,54.0,2,0.0,2021ABI
2021_05_21_ABI_S5,3420,57.0,2,0.0,2021ABI
2021_05_21_ABI_S5,3780,63.0,2,0.0,2021ABI
2021_05_21_ABI_S5,3960,66.0,3,0.0,2021ABI
2021_05_21_ABI_S5,4140,69.0,1,0.0,2021ABI
2021_05_21_ABI_S5,4320,72.0,13,0.39124356362925566,2021ABI
2021_05_21_ABI_S5,4500,75.0,6,0.6500224216483541,2021ABI
2021_05_21_ABI_S6,0,0.0,16,0.5478948105177535,2021ABI
2021_05_21_ABI_S6,180,3.0,4,0.0,2021ABI
2021_05_21_ABI_S6,720,12.0,2,1.0,2021ABI
2021_05_21_ABI_S6,1980,33.0,1,0.0,2021ABI
2021_05_21_ABI_S6,3240,54.0,8,0.8112781244591328,2021ABI
2021_05_21_ABI_S6,3960,66.0,1,0.0,2021ABI
2021_05_21_ABI_S6,4320,72.0,2,0.0,2021ABI
2021_05_21_ABI_S6,4500,75.0,6,0.9182958340544896,2021ABI
2021_05_21_ABI_S7,0,0.0,4,0.0,2021ABI
2021_05_21_ABI_S7,180,3.0,2,0.0,2021ABI
2021_05_21_ABI_S7,720,12.0,1,0.0,2021ABI
2021_05_21_ABI_S7,900,15.0,1,0.0,2021ABI
2021_05_21_ABI_S7,1080,18.0,1,0.0,2021ABI
2021_05_21_ABI_S7,2340,39.0,2,0.0,2021ABI
2021_05_21_ABI_S7,3240,54.0,1,0.0,2021ABI
2021_05_21_ABI_S7,3600,60.0,7,0.9852281360342516,2021ABI
2021_05_21_ABI_S7,3780,63.0,2,0.0,2021ABI
2021_05_21_ABI_S7,3960,66.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S7,4500,75.0,5,0.7219280948873623,2021ABI
2021_05_21_ABI_S8,0,0.0,2,0.0,2021ABI
2021_05_21_ABI_S8,180,3.0,3,0.0,2021ABI
2021_05_21_ABI_S8,720,12.0,3,0.9182958340544896,2021ABI
2021_05_21_ABI_S8,900,15.0,5,0.9709505944546686,2021ABI
2021_05_21_ABI_S8,1800,30.0,1,0.0,2021ABI
2021_05_21_ABI_S8,2160,36.0,1,0.0,2021ABI
2021_05_21_ABI_S8,2340,39.0,1,0.0,2021ABI
2021_05_21_ABI_S8,3240,54.0,1,0.0,2021ABI
2021_05_21_ABI_S8,3600,60.0,1,0.0,2021ABI
2021_05_21_ABI_S8,3780,63.0,1,0.0,2021ABI
2021_05_21_ABI_S8,4140,69.0,1,0.0,2021ABI
2021_05_21_ABI_S8,4320,72.0,4,0.8112781244591328,2021ABI
2021_05_21_ABI_S9,0,0.0,12,0.9798687566511527,2021ABI
2021_05_21_ABI_S9,180,3.0,4,1.0,2021ABI
2021_05_21_ABI_S9,360,6.0,2,0.0,2021ABI
2021_05_21_ABI_S9,540,9.0,2,0.0,2021ABI
2021_05_21_ABI_S9,720,12.0,1,0.0,2021ABI
2021_05_21_ABI_S9,2340,39.0,3,0.0,2021ABI
2021_05_21_ABI_S9,2520,42.0,2,0.0,2021ABI
2021_05_21_ABI_S9,2880,48.0,1,0.0,2021ABI
2021_05_21_ABI_S9,3240,54.0,6,0.6500224216483541,2021ABI
2021_05_21_ABI_S9,3420,57.0,1,0.0,2021ABI
2021_05_21_ABI_S9,3600,60.0,1,0.0,2021ABI
2021_05_21_ABI_S9,3780,63.0,2,0.0,2021ABI
output-2021-05-20-ABI-S1,0,0.0,3,0.9182958340544896,2021ABI
output-2021-05-20-ABI-S1,540,9.0,1,0.0,2021ABI
output-2021-05-20-ABI-S1,720,12.0,1,0.0,2021ABI
output-2021-05-20-ABI-S1,900,15.0,2,1.0,2021ABI
output-2021-05-20-ABI-S1,1620,27.0,6,1.0,2021ABI
2021_10_07_CMC_S1,0,0.0,3,0.9182958340544896,2021CMC
2021_10_07_CMC_S1,180,3.0,3,0.0,2021CMC
2021_10_07_CMC_S1,360,6.0,4,0.8112781244591328,2021CMC
2021_10_07_CMC_S1,540,9.0,9,0.9910760598382222,2021CMC
2021_10_07_CMC_S1,720,12.0,2,0.0,2021CMC
2021_10_07_CMC_S1,1800,30.0,2,1.0,2021CMC
2021_10_07_CMC_S1,3420,57.0,1,0.0,2021CMC
2021_10_07_CMC_S1,3600,60.0,4,0.8112781244591328,2021CMC
2021_10_07_CMC_S1,3780,63.0,6,1.0,2021CMC
2021_10_07_CMC_S1,3960,66.0,5,0.7219280948873623,2021CMC
2021_10_07_CMC_S1,4140,69.0,1,0.0,2021CMC
2021_10_07_CMC_S1,4320,72.0,4,0.0,2021CMC
2021_10_07_CMC_S2,0,0.0,2,0.0,2021CMC
2021_10_07_CMC_S2,180,3.0,1,0.0,2021CMC
2021_10_07_CMC_S2,540,9.0,2,0.0,2021CMC
2021_10_07_CMC_S2,900,15.0,1,0.0,2021CMC
2021_10_07_CMC_S2,1080,18.0,1,0.0,2021CMC
2021_10_07_CMC_S2,1980,33.0,2,0.0,2021CMC
2021_10_07_CMC_S2,2700,45.0,1,0.0,2021CMC
2021_10_07_CMC_S2,3060,51.0,1,0.0,2021CMC
2021_10_07_CMC_S2,3240,54.0,2,1.0,2021CMC
2021_10_07_CMC_S2,3420,57.0,6,0.7896900821428474,2021CMC
2021_10_07_CMC_S2,3600,60.0,4,0.8112781244591328,2021CMC
2021_10_07_CMC_S2,3780,63.0,1,0.0,2021CMC
2021_10_07_CMC_S2,4140,69.0,1,0.0,2021CMC
2021_10_07_CMC_S3,0,0.0,2,0.0,2021CMC
2021_10_07_CMC_S3,180,3.0,1,0.0,2021CMC
2021_10_07_CMC_S3,540,9.0,1,0.0,2021CMC
2021_10_07_CMC_S3,720,12.0,1,0.0,2021CMC
2021_10_07_CMC_S3,2520,42.0,2,1.0,2021CMC
2021_10_07_CMC_S3,2880,48.0,1,0.0,2021CMC
2021_10_07_CMC_S3,3060,51.0,1,0.0,2021CMC
2021_10_07_CMC_S3,3240,54.0,4,1.0,2021CMC
2021_10_07_CMC_S3,3600,60.0,3,0.9182958340544896,2021CMC
2021_10_07_CMC_S3,3780,63.0,7,0.5916727785823275,2021CMC
2021_10_07_CMC_S3,3960,66.0,5,0.9709505944546686,2021CMC
2021_10_07_CMC_S3,4140,69.0,4,0.8112781244591328,2021CMC
2021_10_07_CMC_S4,0,0.0,8,0.8868595071429147,2021CMC
2021_10_07_CMC_S4,180,3.0,3,0.9182958340544896,2021CMC
2021_10_07_CMC_S4,900,15.0,2,0.0,2021CMC
2021_10_07_CMC_S4,2520,42.0,4,1.0,2021CMC
2021_10_07_CMC_S4,2880,48.0,4,1.0,2021CMC
2021_10_07_CMC_S4,3060,51.0,2,1.0,2021CMC
2021_10_07_CMC_S4,3420,57.0,2,0.0,2021CMC
